,Name,Team,Age,W,L,ERA,G,GS,CG,ShO,SV,BS,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K_9,BB_9,K_BB,H_9,HR_9,WHIP,BABIP,LOB_PCT,FIP
189,차우찬,Twins,33,5,5,5.34375,13,13,0,0,0,0,0,64.0,287,71,39,38,8,28,1,2,1,0,51,7.171875,3.9375,1.821428571,9.984375,1.125,1.265625,0.318181818,0.690423163,4.54375
190,박희수,Wyverns,36,0,1,5.47297396,28,0,0,0,0,0,0,24.2,112,28,16,15,4,10,1,0,2,0,26,9.669421488,3.719008264,2.6,10.41322314,1.487603306,1.404958678,0.333333333,0.679012346,4.439669421
191,이용찬,Bears,31,1,3,8.437500201,5,5,0,0,0,0,0,26.2,125,41,25,25,7,6,0,0,1,0,15,5.152671756,2.061068702,2.5,14.08396947,2.404580153,4.389312977,0.350515464,0.591397849,6.215267176
192,장시환,Eagles,32,4,14,5.020100887,26,26,0,0,0,0,0,132.2,603,139,81,74,15,74,0,8,10,0,115,7.829046899,5.037821483,1.554054054,9.462934947,1.02118003,1.127080182,0.31713555,0.7,4.614523449
193,이상화,Wiz,32,1,1,5.40000103,18,0,0,0,0,0,1,15.0,65,11,9,9,2,10,2,0,1,0,7,4.2,6.0,0.7,6.6,1.2,2.533333333,0.195652174,0.659340659,6.0
194,하준호,Wiz,31,0,3,6.048000923,42,1,0,0,0,1,5,41.2,189,38,30,28,1,27,1,2,2,0,26,5.67961165,5.898058252,0.962962963,8.300970874,0.218446602,1.45631068,0.278195489,0.56402439,4.219417476
195,진명호,Giants,31,0,1,7.180852229,37,0,0,0,0,2,2,31.1,146,29,25,25,3,22,0,2,1,0,32,9.260450161,6.366559486,1.454545455,8.392282958,0.868167203,1.286173633,0.298850575,0.573770492,4.518327974
196,정영일,Wyverns,31,2,2,6.557144286,29,0,0,0,2,1,3,23.1,114,31,20,17,6,11,1,3,3,1,17,6.623376623,4.285714286,1.545454545,12.07792208,2.337662338,1.904761905,0.324675325,0.683060109,6.533333333
197,이대은,Wiz,31,0,4,5.829546465,20,4,0,0,1,2,0,29.1,142,36,23,19,4,13,3,5,8,0,15,4.639175258,4.020618557,1.153846154,11.13402062,1.237113402,1.512027491,0.304761905,0.640495868,5.296219931
198,하재훈,Wyverns,29,1,1,7.615385733,15,0,0,0,4,6,0,13.0,66,19,13,11,2,8,0,0,1,0,10,6.923076923,5.538461538,1.25,13.15384615,1.384615385,1.846153846,0.369565217,0.578512397,5.507692308
199,정수민,Wyverns,30,1,0,1.148936217,3,3,0,0,0,0,0,15.2,61,11,2,2,0,5,0,0,0,0,11,6.513157895,2.960526316,2.2,6.513157895,0.0,1.710526316,0.244444444,0.875,2.739473684
200,김재윤,Wiz,29,5,3,3.263736811,56,0,0,0,21,7,1,60.2,256,62,23,22,7,15,3,0,0,0,58,8.671096346,2.242524917,3.866666667,9.26910299,1.046511628,1.162790698,0.3125,0.803571429,3.532225914
201,김선기,Heroes,28,0,0,2.045455255,25,0,0,0,0,0,1,22.0,92,17,8,5,1,8,0,4,4,0,11,4.5,3.272727273,1.375,6.954545455,0.409090909,1.772727273,0.235294118,0.760869565,3.881818182
202,김진영,Eagles,28,3,3,3.333333804,58,0,0,0,0,1,9,54.0,231,48,26,20,6,22,0,3,5,0,56,9.333333333,3.666666667,2.545454545,8.0,1.0,1.148148148,0.291666667,0.72755418,3.792592593
203,송승준,Giants,40,2,2,6.202703822,22,1,0,0,0,0,1,24.2,119,30,17,17,2,14,2,3,2,0,25,9.297520661,5.20661157,1.785714286,11.15702479,0.743801653,1.652892562,0.373333333,0.678733032,3.943801653
204,윤정현,Heroes,27,0,1,8.890244936,15,4,0,0,0,0,0,27.1,146,54,32,27,3,10,0,2,1,0,11,3.653136531,3.32103321,1.1,17.93357934,0.996309963,1.992619926,0.425,0.550161812,4.934317343
0,스미스,Heroes,33,1,0,6.3,2,2,0,0,0,0,0,10.0,43,9,7,7,1,5,0,0,0,0,5,4.5,4.5,1.0,8.1,0.9,1.4,0.25,0.555555556,4.96
1,요키시,Heroes,31,16,9,2.928308906,31,31,0,0,0,0,0,181.1,739,171,71,59,12,46,2,4,9,0,131,6.510215351,2.286029818,2.847826087,8.498067366,0.596355605,1.19823302,0.289090909,0.734573947,3.336697957
2,뷰캐넌,Lions,32,16,5,3.101694915,30,30,1,1,0,0,0,177.0,758,173,71,61,13,59,2,2,7,0,162,8.237288136,3.0,2.745762712,8.796610169,0.661016949,1.310734463,0.305343511,0.755329008,3.284293785
3,킹험,Eagles,29,10,8,3.1875,25,25,0,0,0,0,0,144.0,591,117,58,51,11,41,1,5,4,2,131,8.1875,2.5625,3.195121951,7.3125,0.6875,1.097222222,0.259803922,0.711382114,3.187777778
4,브룩스,Tigers,31,3,5,3.346153846,13,13,0,0,0,0,0,78.0,333,93,34,29,4,16,0,1,0,0,55,6.346153846,1.846153846,3.4375,10.73076923,0.461538462,1.397435897,0.34496124,0.727969349,3.031794872
5,루친스키,Dinos,32,15,9,3.173507372,30,30,0,0,0,0,0,178.2,754,160,76,63,12,55,0,10,6,2,177,8.939393939,2.777777778,3.218181818,8.080808081,0.606060606,1.20650954,0.290196078,0.715658021,2.974814815
6,카펜터,Eagles,30,5,11,3.970588235,31,30,0,0,0,0,0,170.0,746,150,90,75,16,72,0,19,7,1,179,9.476470588,3.811764706,2.486111111,7.941176471,0.847058824,1.305882353,0.279749478,0.690759378,3.548235294
7,가빌리오,Landers,31,6,4,5.864754465,15,15,0,0,0,0,0,81.1,351,88,54,53,7,30,1,6,3,0,70,7.768187423,3.329223181,2.333333333,9.765721332,0.776818742,1.454993835,0.331967213,0.61295972,3.665548705
8,쿠에바스,Wiz,30,10,5,3.912114156,24,24,1,1,0,0,0,140.1,604,132,68,61,11,54,0,3,6,0,145,9.314775161,3.468950749,2.685185185,8.479657388,0.706638116,1.327623126,0.307106599,0.697004608,3.267066381
9,라이블리,Lions,29,0,1,4.050000154,6,6,0,0,0,0,0,33.1,140,23,16,15,4,13,0,5,0,0,38,10.33232628,3.534743202,2.923076923,6.253776435,1.087613293,1.087613293,0.223529412,0.706214689,3.613172205
10,데스파이네,Wiz,34,13,10,3.386925978,33,33,0,0,0,0,0,188.2,819,175,81,71,10,78,0,7,15,0,165,7.890541977,3.730074389,2.115384615,8.368756642,0.478214665,1.344314559,0.291519435,0.727642276,3.340658874
11,미란다,Bears,32,14,5,2.332053675,28,28,1,1,0,0,0,173.2,709,135,49,45,11,63,0,1,7,1,225,11.69168591,3.273672055,3.571428571,7.015011547,0.571593533,1.143187067,0.302439024,0.816993464,2.478706697
12,오승환,Lions,38,0,2,2.021390663,65,0,0,0,44,1,0,62.1,253,56,17,14,3,16,3,2,2,0,57,8.260869565,2.31884058,3.5625,8.115942029,0.434782609,1.15942029,0.299435028,0.816618911,2.725217391
13,브리검,Heroes,33,7,3,2.950819672,10,10,0,0,0,0,0,61.0,250,49,25,20,6,26,0,4,3,0,49,7.229508197,3.836065574,1.884615385,7.229508197,0.885245902,1.229508197,0.25443787,0.764872521,4.110819672
14,폰트,Landers,31,8,5,3.459954113,25,25,0,0,0,0,0,145.2,604,114,66,56,12,45,1,6,2,1,157,9.731404959,2.789256198,3.488888889,7.066115702,0.743801653,1.095041322,0.261538462,0.668016194,3.001597796
15,켈리,Twins,31,12,8,3.152542373,30,30,0,0,0,0,0,177.0,744,160,64,62,12,60,3,11,7,1,142,7.220338983,3.050847458,2.366666667,8.13559322,0.610169492,1.242937853,0.279245283,0.779645191,3.453785311
16,스트레일리,Giants,32,10,11,4.020120971,31,31,0,0,0,0,0,165.2,714,162,85,74,12,67,0,7,8,1,164,8.934624697,3.650121065,2.447761194,8.82566586,0.653753027,1.386198547,0.318471338,0.688868613,3.335544794
17,신정락,Eagles,34,0,2,8.550002446,20,0,0,0,0,0,2,20.0,102,25,24,19,3,15,2,3,0,0,14,6.3,6.75,0.933333333,11.25,1.35,2.0,0.314285714,0.489690722,5.96
18,이승현,Lions,29,1,1,9.529413903,21,0,0,0,0,0,1,17.0,86,30,18,18,6,8,0,0,1,0,7,3.705882353,4.235294118,0.875,15.88235294,3.176470588,2.235294118,0.369230769,0.675675676,8.336470588
19,이재학,Dinos,30,6,6,5.204819277,17,17,2,1,0,0,0,83.0,370,74,49,48,14,52,0,6,3,0,65,7.048192771,5.638554217,1.25,8.024096386,1.518072289,1.518072289,0.251046025,0.738434164,5.666024096
20,김대유,Twins,30,4,1,2.131579696,64,0,0,0,0,2,25,50.2,209,32,13,12,2,15,0,9,2,0,56,10.03984064,2.689243028,3.733333333,5.737051793,0.358565737,0.93625498,0.220588235,0.808270677,2.343266932
21,박시영,Wiz,32,3,3,2.382353409,49,0,0,0,0,3,14,45.1,182,31,16,12,4,15,2,1,5,0,51,10.17738359,2.993348115,3.4,6.186252772,0.798226164,1.019955654,0.241071429,0.748792271,3.049135255
22,이태양,Landers,30,5,10,5.729903678,40,14,0,0,0,0,5,103.2,456,123,66,66,25,32,1,1,2,0,62,5.406976744,2.790697674,1.9375,10.72674419,2.180232558,1.501937984,0.290801187,0.743801653,6.037906977
23,박종훈,Landers,29,4,2,2.815950986,9,9,0,0,0,0,0,54.1,222,40,19,17,2,17,0,7,0,2,41,6.820702403,2.828096118,2.411764706,6.654343808,0.33271719,1.053604436,0.234567901,0.735294118,3.067578558
24,임찬규,Twins,28,1,8,3.871323638,17,17,0,0,0,0,0,90.2,387,76,45,39,7,41,1,3,5,0,67,6.685144124,4.090909091,1.634146341,7.583148559,0.698447894,1.297117517,0.253676471,0.680580762,4.04691796
25,이우찬,Twins,28,0,1,5.558824153,15,5,0,0,0,0,0,34.0,161,36,25,21,3,25,0,1,0,0,27,7.147058824,6.617647059,1.08,9.529411765,0.794117647,1.794117647,0.311320755,0.640138408,4.924705882
26,송윤준,Eagles,28,0,0,3.55263256,17,0,0,0,0,0,1,12.2,55,12,5,5,1,6,1,2,0,0,8,5.901639344,4.426229508,1.333333333,8.852459016,0.737704918,1.475409836,0.275,0.806451613,4.389508197
27,양현,Heroes,28,1,2,4.687501118,45,0,0,0,0,0,5,48.0,225,59,31,25,3,26,4,1,1,0,22,4.125,4.875,0.846153846,11.0625,0.5625,1.770833333,0.32183908,0.672371638,4.680833333
28,강동연,Dinos,28,3,2,7.826087606,12,3,0,0,0,0,1,23.0,109,25,21,20,4,14,0,0,3,0,14,5.47826087,5.47826087,1.0,9.782608696,1.565217391,1.695652174,0.272727273,0.538922156,6.029565217
29,김대우,Lions,32,0,2,6.352942127,31,4,0,0,0,0,1,51.0,234,68,39,36,7,15,1,2,1,0,27,4.764705882,2.647058824,1.8,12.0,1.235294118,1.62745098,0.32972973,0.611702128,4.767843137
30,임현준,Lions,32,1,2,6.54546022,27,0,0,0,0,0,4,11.0,52,11,8,8,0,7,0,4,0,0,8,6.545454545,5.727272727,1.142857143,9.0,0.0,1.636363636,0.297297297,0.636363636,3.614545455
31,홍건희,Bears,28,6,6,2.78475384,65,0,0,0,3,7,17,74.1,303,65,23,23,3,27,0,0,7,1,82,9.95951417,3.279352227,3.037037037,7.894736842,0.36437247,1.241565452,0.32460733,0.785876993,2.566207827
32,한승혁,Tigers,28,0,3,4.563380772,8,5,0,0,0,0,0,23.2,103,25,15,12,0,10,0,2,2,0,17,6.594827586,3.879310345,1.7,9.698275862,0.0,1.50862069,0.328947368,0.594594595,2.987586207
33,서진용,Landers,28,7,5,3.341584789,65,0,0,0,9,5,4,67.1,297,57,28,25,9,43,7,0,3,0,62,8.315946349,5.767511177,1.441860465,7.645305514,1.207153502,1.490312966,0.262295082,0.823798627,4.978181818
34,최성훈,Twins,31,1,1,2.434427067,46,0,0,0,0,1,2,40.2,179,40,14,11,2,19,1,1,0,0,33,7.388059701,4.253731343,1.736842105,8.955223881,0.447761194,1.467661692,0.304,0.804195804,3.582885572
35,윤명준,Bears,32,1,0,4.729928456,45,0,0,0,0,0,0,45.2,208,53,28,24,3,20,2,4,1,1,26,5.17699115,3.982300885,1.3,10.55309735,0.597345133,1.615044248,0.314465409,0.673076923,4.199823009
36,김태훈,Heroes,29,4,2,3.217617216,66,0,0,0,11,5,15,64.1,282,60,26,23,1,33,2,1,3,1,52,7.301092044,4.633385335,1.575757576,8.424336973,0.140405616,1.450858034,0.301020408,0.734341253,3.284804992
37,한현희,Heroes,28,6,2,3.887159648,18,15,0,0,0,0,1,85.2,372,86,42,37,4,30,0,6,3,0,61,6.443661972,3.169014085,2.033333333,9.084507042,0.422535211,1.361502347,0.296028881,0.687285223,3.394741784
38,김원중,Giants,28,4,4,3.590425678,61,0,0,0,35,5,0,62.2,268,50,26,25,6,28,4,3,8,0,64,9.260450161,4.051446945,2.285714286,7.234726688,0.868167203,1.254019293,0.258823529,0.757575758,3.706623794
39,임준섭,Eagles,31,0,0,10.9687536,13,0,0,0,0,0,0,10.2,64,19,18,13,1,8,0,4,1,1,11,9.705882353,7.058823529,1.375,16.76470588,0.882352941,2.647058824,0.409090909,0.439189189,4.630588235
40,홍성민,Dinos,31,3,4,3.919355683,53,0,0,0,0,2,15,41.1,185,53,19,18,3,12,1,2,2,1,26,5.693430657,2.627737226,2.166666667,11.60583942,0.656934307,1.581508516,0.347222222,0.76433121,3.719610706
41,임기영,Tigers,28,8,8,4.882352941,28,28,0,0,0,0,0,153.0,662,155,85,83,15,45,0,11,6,2,129,7.588235294,2.647058824,2.866666667,9.117647059,0.882352941,1.307189542,0.295983087,0.663157895,3.630588235
42,문승원,Landers,31,2,2,2.860927225,9,9,0,0,0,0,0,50.1,212,42,20,16,1,18,0,2,1,0,32,5.748502994,3.233532934,1.777777778,7.54491018,0.179640719,1.19760479,0.254658385,0.693069307,3.21988024
43,노성호,Lions,31,0,2,4.736842581,16,0,0,0,0,0,1,19.0,82,10,10,10,2,14,0,1,2,0,19,9.0,6.631578947,1.357142857,4.736842105,0.947368421,1.263157895,0.170212766,0.675675676,4.738947368
44,신재영,Landers,31,0,0,5.7176477,20,1,0,0,0,0,0,28.1,124,35,18,18,3,2,0,4,1,0,27,8.647686833,0.640569395,13.5,11.20996441,0.960854093,1.316725979,0.347826087,0.625,2.839715302
45,최금강,Dinos,32,2,1,4.500000613,20,0,0,0,0,0,1,28.0,129,29,14,14,4,17,0,2,3,0,25,8.035714286,5.464285714,1.470588235,9.321428571,1.285714286,1.642857143,0.301204819,0.801886792,5.052857143
46,배재준,Twins,26,2,2,4.132653383,15,6,0,0,0,0,0,32.2,151,42,17,15,1,13,0,3,1,0,23,6.428571429,3.633540373,1.769230769,11.73913043,0.279503106,1.708074534,0.359649123,0.724381625,3.346335404
47,함덕주,Twins,26,1,2,4.285715064,16,3,0,0,0,0,1,21.0,98,20,11,10,2,13,1,3,2,0,18,7.714285714,5.571428571,1.384615385,8.571428571,0.857142857,1.571428571,0.276923077,0.753012048,4.540952381
48,박종기,Bears,26,0,4,5.581006181,22,5,0,0,0,0,0,59.2,274,69,42,37,3,29,0,3,3,0,33,5.016891892,4.408783784,1.137931034,10.48986486,0.456081081,1.655405405,0.315789474,0.609504132,4.173513514
49,조상우,Heroes,26,6,5,3.47727333,44,0,0,0,14,0,5,44.0,187,30,18,17,4,19,2,2,2,0,47,9.613636364,3.886363636,2.473684211,6.136363636,0.818181818,1.113636364,0.222222222,0.726872247,3.500909091
50,박진형,Giants,27,2,1,7.875002347,22,0,0,0,0,1,0,16.0,81,25,14,14,1,10,1,0,0,0,23,12.9375,5.625,2.3,14.0625,0.5625,2.1875,0.510638298,0.625,2.9725
51,구승민,Giants,31,6,5,4.331551421,68,0,0,0,0,4,22,62.1,262,47,30,30,5,31,0,4,4,1,65,9.420289855,4.492753623,2.096774194,6.811594203,0.724637681,1.256038647,0.260869565,0.693333333,3.610885668
52,고영창,Tigers,32,0,2,5.78571602,24,0,0,0,0,1,5,23.1,108,30,19,15,0,10,0,2,0,0,6,2.337662338,3.896103896,0.6,11.68831169,0.0,1.731601732,0.326086957,0.547619048,3.939220779
53,박준표,Tigers,29,2,4,5.906251056,32,0,0,0,0,2,5,32.0,158,42,24,21,3,17,0,9,0,0,18,5.0625,4.78125,1.058823529,11.8125,0.84375,1.84375,0.325,0.689655172,4.8475
54,이충호,Eagles,26,1,0,7.714287216,17,0,0,0,0,0,0,16.1,85,20,17,14,1,13,0,3,0,0,11,6.149068323,7.267080745,0.846153846,11.18012422,0.559006211,2.049689441,0.316666667,0.549132948,5.023354037
55,김종수,Eagles,27,1,1,4.821430017,49,0,0,0,0,0,5,46.2,208,34,29,25,7,32,0,3,2,0,38,7.402597403,6.233766234,1.1875,6.623376623,1.363636364,1.428571429,0.20610687,0.675675676,5.562597403
56,김정빈,Landers,27,0,1,9.865385339,6,6,0,0,0,0,0,17.1,92,20,20,19,5,20,0,4,1,0,21,11.05263158,10.52631579,1.05,10.52631579,2.631578947,2.339181287,0.326086957,0.648648649,8.01380117
57,손정욱,Dinos,30,1,0,6.56756926,15,0,0,0,0,1,0,12.1,61,17,9,9,1,7,0,0,1,0,8,5.950413223,5.20661157,1.142857143,12.6446281,0.743801653,1.983471074,0.355555556,0.663716814,4.647603306
58,장현식,Tigers,26,1,5,3.286956958,69,0,0,0,1,5,35,76.2,336,67,28,28,7,42,1,3,8,0,80,9.448818898,4.960629921,1.904761905,7.913385827,0.826771654,1.430446194,0.289855072,0.821917808,3.908031496
59,임정호,Dinos,31,0,4,4.153848287,60,0,0,0,0,0,14,34.2,165,37,20,16,2,25,2,3,0,0,24,6.315789474,6.578947368,0.96,9.736842105,0.526315789,1.812865497,0.307017544,0.723472669,4.709707602
60,이상민,Lions,30,1,1,4.743244833,30,0,0,0,0,0,3,24.2,110,28,15,13,2,14,0,0,1,0,14,5.20661157,5.20661157,1.0,10.41322314,0.743801653,1.73553719,0.325,0.68877551,4.812892562
61,윤호솔,Eagles,26,3,0,4.623289,55,0,0,0,0,0,7,48.2,214,41,29,25,7,30,1,3,3,0,42,7.842323651,5.601659751,1.4,7.65560166,1.307053942,1.473029046,0.251851852,0.700934579,5.172448133
62,박진우,Dinos,31,0,0,1.63636392,9,0,0,0,0,0,1,11.0,44,6,2,2,0,5,0,1,1,0,12,9.818181818,4.090909091,2.4,4.909090909,0.0,1.0,0.222222222,0.833333333,2.341818182
63,고영표,Wiz,29,11,6,2.915999911,26,25,1,1,0,0,0,166.2,664,147,59,54,9,27,1,14,1,0,130,7.039711191,1.462093863,4.814814815,7.960288809,0.487364621,1.046931408,0.277108434,0.735461802,2.786955475
64,심재민,Wiz,27,0,1,2.892857537,28,2,0,0,0,0,1,46.2,189,41,15,15,4,11,1,0,0,0,35,6.818181818,2.142857143,3.181818182,7.987012987,0.779220779,1.125541126,0.26618705,0.797413793,3.484675325
65,박세웅,Giants,25,10,9,3.975460123,28,28,1,1,0,0,0,163.0,685,141,75,72,20,53,0,10,17,0,125,6.901840491,2.926380368,2.358490566,7.785276074,1.104294479,1.190184049,0.248459959,0.732954545,4.196809816
66,조현우,Wiz,27,0,0,2.612904351,49,0,0,0,0,1,7,31.0,126,26,10,9,0,7,1,1,2,0,13,3.774193548,2.032258065,1.857142857,7.548387097,0.0,1.064516129,0.245283019,0.705882353,2.998709677
67,이인복,Giants,30,3,0,4.108695993,25,8,0,0,0,0,1,61.1,271,75,31,28,5,14,1,5,0,0,45,6.628477905,2.062193126,3.214285714,11.04746318,0.736497545,1.456628478,0.338164251,0.724137931,3.438232406
68,김유영,Giants,27,1,0,7.232146059,26,0,0,0,0,0,0,18.2,92,21,16,15,1,14,0,2,2,0,17,8.406593407,6.923076923,1.214285714,10.38461538,0.494505495,1.923076923,0.333333333,0.58988764,4.313846154
69,차명진,Tigers,26,0,1,7.593751132,4,3,0,0,0,0,0,10.2,57,12,9,9,1,13,0,1,0,0,6,5.294117647,11.47058824,0.461538462,10.58823529,0.882352941,2.450980392,0.297297297,0.691056911,7.081568627
70,최영환,Giants,29,1,2,6.19672228,20,7,0,0,0,0,0,40.2,181,45,30,28,4,24,0,2,4,0,28,6.268656716,5.373134328,1.166666667,10.07462687,0.895522388,1.71641791,0.328,0.626911315,4.851542289
71,황영국,Eagles,25,0,2,5.522728949,18,0,0,0,0,2,2,14.2,71,16,10,9,0,10,0,1,2,0,15,9.507042254,6.338028169,1.5,10.14084507,0.0,1.830985915,0.347826087,0.62962963,3.16
72,조영우,Landers,26,4,8,5.670000216,30,8,0,0,1,0,0,66.2,291,74,46,42,10,26,0,0,3,0,48,6.525679758,3.534743202,1.846153846,10.06042296,1.359516616,1.510574018,0.309178744,0.627906977,4.8518429
73,이승진,Bears,26,1,4,3.910345856,47,0,0,0,2,2,14,48.1,210,41,24,21,3,31,2,2,2,1,28,5.239085239,5.8004158,0.903225806,7.671517672,0.561330561,1.496881497,0.256756757,0.716332378,4.74004158
74,이건욱,Landers,26,0,1,11.36842248,5,4,0,0,0,0,0,12.2,72,16,16,16,4,19,0,1,0,0,5,3.68852459,14.01639344,0.263157895,11.80327869,2.950819672,2.868852459,0.272727273,0.657894737,11.2747541
75,박민호,Landers,29,4,0,3.731708011,40,0,0,0,0,4,6,41.0,177,45,18,17,3,11,0,4,0,0,19,4.170731707,2.414634146,1.727272727,9.87804878,0.658536585,1.365853659,0.291666667,0.752688172,3.989268293
76,김민수,Wiz,28,4,2,2.793103999,56,1,0,0,0,2,12,58.0,253,56,24,18,2,24,3,3,3,1,55,8.534482759,3.724137931,2.291666667,8.689655172,0.310344828,1.379310345,0.313953488,0.735660848,2.953103448
77,엄상백,Wiz,24,4,1,4.101266021,10,9,0,0,0,0,0,52.2,228,41,24,24,7,28,0,3,0,0,45,7.75862069,4.827586207,1.607142857,7.068965517,1.206896552,1.32183908,0.22972973,0.77170418,4.78835249
78,이창재,Wiz,28,2,0,2.700000644,32,0,0,0,0,0,0,26.2,108,22,8,8,0,10,2,0,0,0,19,6.526717557,3.435114504,1.9,7.557251908,0.0,1.221374046,0.278481013,0.75,2.854656489
79,주권,Wiz,26,3,4,3.306123479,62,0,0,0,0,4,31,49.0,208,48,19,18,3,19,2,1,1,0,19,3.489795918,3.489795918,1.0,8.816326531,0.551020408,1.367346939,0.269461078,0.768025078,4.343673469
80,백승현,Twins,26,0,0,2.160000577,16,0,0,0,0,0,2,16.2,66,13,4,4,0,4,0,2,0,0,10,5.555555556,2.222222222,2.5,7.222222222,0.0,1.049382716,0.25,0.789473684,2.66617284
81,최원태,Heroes,24,9,11,4.583721093,28,28,0,0,0,0,0,143.1,643,163,89,73,11,53,2,10,3,0,93,5.849056604,3.333333333,1.754716981,10.25157233,0.691823899,1.509433962,0.312757202,0.650522317,3.970621943
82,김택형,Landers,24,5,1,2.389380692,59,0,0,0,7,4,4,75.1,316,61,23,20,3,42,5,3,3,0,62,7.430093209,5.033288948,1.476190476,7.310252996,0.359520639,1.37150466,0.277511962,0.815324165,3.705938748
83,김정인,Heroes,25,1,2,7.105263301,11,6,0,0,0,0,0,31.2,151,34,26,25,6,18,0,2,2,0,21,6.057692308,5.192307692,1.166666667,9.807692308,1.730769231,1.666666667,0.264150943,0.614035088,6.044615385
84,홍정우,Lions,25,2,0,3.44680907,15,0,0,0,0,1,0,15.2,64,14,6,6,3,4,0,0,1,0,12,7.105263158,2.368421053,3.0,8.289473684,1.776315789,1.184210526,0.244444444,0.869565217,4.936315789
85,배제성,Wiz,24,9,10,3.684706147,26,26,0,0,0,0,0,141.2,621,126,67,58,6,82,1,1,9,0,136,8.668555241,5.226628895,1.658536585,8.031161473,0.382436261,1.473087819,0.302267003,0.707876371,3.528271955
86,이민우,Tigers,28,1,6,8.052631579,16,12,1,0,0,0,0,57.0,275,78,53,51,8,31,0,5,2,1,28,4.421052632,4.894736842,0.903225806,12.31578947,1.263157895,1.912280702,0.336538462,0.593385214,5.633684211
87,박정수,Bears,25,3,3,7.417582729,12,5,0,0,0,0,0,30.1,143,38,27,25,5,14,0,3,2,0,26,7.774086379,4.186046512,1.857142857,11.36212625,1.495016611,1.727574751,0.336734694,0.583333333,4.987242525
88,문경찬,Dinos,28,0,1,4.935484782,35,0,0,0,0,1,3,31.0,142,25,20,17,6,20,1,0,1,0,25,7.258064516,5.806451613,1.25,7.258064516,1.741935484,1.451612903,0.208791209,0.683060109,5.998709677
89,이준영,Tigers,28,3,2,5.551403452,50,1,0,0,1,1,7,35.2,159,30,25,22,3,19,1,0,3,0,26,6.647727273,4.857954545,1.368421053,7.670454545,0.767045455,1.392045455,0.243243243,0.535714286,4.41
90,주현상,Eagles,28,2,2,3.576159573,43,0,0,0,0,0,3,50.1,218,46,21,20,6,21,2,1,6,0,33,5.928143713,3.77245509,1.571428571,8.263473054,1.077844311,1.337325349,0.253164557,0.788590604,4.657005988
91,김민우,Eagles,25,14,10,3.997854208,29,28,0,0,0,0,0,155.1,662,131,71,69,15,76,1,7,5,1,125,7.253384913,4.410058027,1.644736842,7.601547389,0.87040619,1.334622824,0.260089686,0.740932642,4.275409413
92,김범수,Eagles,25,4,9,5.221699429,56,2,0,0,1,7,10,70.2,319,68,44,41,2,42,1,2,8,1,70,8.974358974,5.384615385,1.666666667,8.717948718,0.256410256,1.566951567,0.32195122,0.622710623,3.330940171
93,이영하,Bears,24,5,6,6.292373695,35,11,0,0,1,2,2,78.2,364,81,58,55,9,57,0,1,7,0,53,6.099744246,6.560102302,0.929824561,9.322250639,1.035805627,1.764705882,0.293877551,0.640822785,5.487365729
94,전상현,Tigers,25,1,0,3.461539223,15,0,0,0,0,1,8,13.0,59,15,6,5,1,6,0,0,1,0,8,5.538461538,4.153846154,1.333333333,10.38461538,0.692307692,1.615384615,0.318181818,0.765306122,4.313846154
95,고우석,Twins,22,1,5,2.172414079,63,0,0,0,30,7,0,58.0,240,47,15,14,3,23,5,3,1,0,68,10.55172414,3.568965517,2.956521739,7.293103448,0.465517241,1.206896552,0.301369863,0.843023256,2.677241379
96,손주영,Twins,22,1,3,8.437500201,7,6,0,0,0,0,0,26.2,127,31,25,25,4,20,0,1,1,0,21,7.213740458,6.870229008,1.05,10.64885496,1.374045802,1.946564885,0.329268293,0.581896552,5.831755725
97,김명신,Bears,27,3,2,4.298508442,58,1,0,0,0,1,3,67.0,289,72,37,32,6,14,1,6,1,0,43,5.776119403,1.880597015,3.071428571,9.671641791,0.805970149,1.28358209,0.292035398,0.657894737,3.667462687
98,최원준,Bears,26,12,4,3.296842211,29,29,0,0,0,0,0,158.1,673,160,65,58,15,37,1,10,0,0,113,6.432637571,2.10626186,3.054054054,9.108159393,0.853889943,1.246046806,0.285433071,0.76344086,3.666008855
99,박치국,Bears,23,2,1,4.090910155,23,0,0,0,0,2,8,22.0,95,21,11,10,2,11,3,1,1,0,20,8.181818182,4.5,1.818181818,8.590909091,0.818181818,1.454545455,0.306451613,0.728476821,4.023636364
100,최지광,Lions,23,7,1,4.909092125,60,0,0,0,0,2,16,51.1,231,53,30,28,5,27,0,2,2,0,49,8.630136986,4.755381605,1.814814815,9.334637965,0.880626223,1.56555773,0.32,0.693333333,4.099334638
101,나종덕,Giants,23,1,2,6.410073174,23,7,0,0,1,0,1,46.1,223,62,36,33,4,24,0,0,1,1,27,5.271149675,4.685466377,1.125,12.10412148,0.780911063,1.865509761,0.345238095,0.621890547,4.678438178
102,이승호,Heroes,22,1,3,5.5140851,38,3,0,0,0,1,5,47.1,224,55,39,29,4,31,2,1,8,0,37,7.070063694,5.923566879,1.193548387,10.50955414,0.76433121,1.825902335,0.335526316,0.58968059,4.667430998
